study	run	organism	strategy	path
SRP064357	SRR2541741	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP064357/SRR2541741.sra
SRP064357	SRR2541742	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP064357/SRR2541742.sra
SRP064357	SRR2541743	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP064357/SRR2541743.sra
SRP065036	SRR2734256	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734256.sra
SRP065036	SRR2734257	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734257.sra
SRP065036	SRR2734258	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734258.sra
SRP065036	SRR2734259	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734259.sra
SRP065036	SRR2734260	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734260.sra
SRP065036	SRR2734261	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734261.sra
SRP065036	SRR2734262	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734262.sra
SRP065036	SRR2734263	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734263.sra
SRP065036	SRR2734264	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734264.sra
SRP065036	SRR2734265	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734265.sra
SRP065036	SRR2734266	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734266.sra
SRP065036	SRR2734267	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734267.sra
SRP065036	SRR2734268	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734268.sra
SRP065036	SRR2734269	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734269.sra
SRP065036	SRR2734270	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734270.sra
SRP065036	SRR2734271	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734271.sra
SRP065036	SRR2734272	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734272.sra
SRP065036	SRR2734273	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734273.sra
SRP065036	SRR2734274	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734274.sra
SRP065036	SRR2734275	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734275.sra
SRP065036	SRR2734276	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734276.sra
SRP065036	SRR2734277	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734277.sra
SRP065036	SRR2734278	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734278.sra
SRP065036	SRR2734279	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734279.sra
SRP065036	SRR2734280	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734280.sra
SRP065036	SRR2734281	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734281.sra
SRP065036	SRR2734283	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734283.sra
SRP065036	SRR2734284	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734284.sra
SRP065036	SRR2734285	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734285.sra
SRP065036	SRR2734286	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734286.sra
SRP065036	SRR2734287	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734287.sra
SRP065036	SRR2734288	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP065036/SRR2734288.sra
SRP069058	SRR3133769	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133769.sra
SRP069058	SRR3133770	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133770.sra
SRP069058	SRR3133771	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133771.sra
SRP069058	SRR3133772	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133772.sra
SRP069058	SRR3133773	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133773.sra
SRP069058	SRR3133774	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133774.sra
SRP069058	SRR3133775	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133775.sra
SRP069058	SRR3133776	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133776.sra
SRP069058	SRR3133777	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133777.sra
SRP069058	SRR3133778	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133778.sra
SRP069058	SRR3133779	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133779.sra
SRP069058	SRR3133780	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133780.sra
SRP069058	SRR3133781	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133781.sra
SRP069058	SRR3133782	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133782.sra
SRP069058	SRR3133783	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069058/SRR3133783.sra
SRP069250	SRR3143512	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143512.sra
SRP069250	SRR3143513	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143513.sra
SRP069250	SRR3143514	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143514.sra
SRP069250	SRR3143515	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143515.sra
SRP069250	SRR3143516	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143516.sra
SRP069250	SRR3143517	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143517.sra
SRP069250	SRR3143518	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143518.sra
SRP069250	SRR3143519	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143519.sra
SRP069250	SRR3143520	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143520.sra
SRP069250	SRR3143521	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143521.sra
SRP069250	SRR3143522	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143522.sra
SRP069250	SRR3143523	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143523.sra
SRP069250	SRR3143524	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143524.sra
SRP069250	SRR3143525	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143525.sra
SRP069250	SRR3143526	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143526.sra
SRP069250	SRR3143527	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143527.sra
SRP069250	SRR3143528	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143528.sra
SRP069250	SRR3143529	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143529.sra
SRP069250	SRR3143530	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143530.sra
SRP069250	SRR3143531	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143531.sra
SRP069250	SRR3143532	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143532.sra
SRP069250	SRR3143533	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143533.sra
SRP069250	SRR3143534	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143534.sra
SRP069250	SRR3143535	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143535.sra
SRP069250	SRR3143536	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143536.sra
SRP069250	SRR3143537	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143537.sra
SRP069250	SRR3143538	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143538.sra
SRP069250	SRR3143539	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143539.sra
SRP069250	SRR3143540	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143540.sra
SRP069250	SRR3143541	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143541.sra
SRP069250	SRR3143542	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143542.sra
SRP069250	SRR3143543	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143543.sra
SRP069250	SRR3143544	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143544.sra
SRP069250	SRR3143545	Mus musculus	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP069250/SRR3143545.sra
SRP071205	SRR3206904	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206904.sra
SRP071205	SRR3206905	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206905.sra
SRP071205	SRR3206906	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206906.sra
SRP071205	SRR3206907	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206907.sra
SRP071205	SRR3206908	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206908.sra
SRP071205	SRR3206909	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206909.sra
SRP071205	SRR3206910	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206910.sra
SRP071205	SRR3206911	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206911.sra
SRP071205	SRR3206912	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206912.sra
SRP071205	SRR3206913	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206913.sra
SRP071205	SRR3206914	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206914.sra
SRP071205	SRR3206915	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206915.sra
SRP071205	SRR3206916	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206916.sra
SRP071205	SRR3206917	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206917.sra
SRP071205	SRR3206918	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206918.sra
SRP071205	SRR3206919	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP071205/SRR3206919.sra
SRP076951	SRR3711177	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711177.sra
SRP076951	SRR3711178	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711178.sra
SRP076951	SRR3711179	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711179.sra
SRP076951	SRR3711180	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711180.sra
SRP076951	SRR3711181	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711181.sra
SRP076951	SRR3711182	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711182.sra
SRP076951	SRR3711183	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711183.sra
SRP076951	SRR3711184	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711184.sra
SRP076951	SRR3711185	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711185.sra
SRP076951	SRR3711186	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711186.sra
SRP076951	SRR3711187	Pan troglodytes	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711187.sra
SRP076951	SRR3711188	Pan troglodytes	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP076951/SRR3711188.sra
SRP081654	SRR4027170	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027170.sra
SRP081654	SRR4027171	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027171.sra
SRP081654	SRR4027172	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027172.sra
SRP081654	SRR4027173	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027173.sra
SRP081654	SRR4027174	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027174.sra
SRP081654	SRR4027175	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027175.sra
SRP081654	SRR4027176	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027176.sra
SRP081654	SRR4027177	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027177.sra
SRP081654	SRR4027178	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027178.sra
SRP081654	SRR4027179	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027179.sra
SRP081654	SRR4027180	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027180.sra
SRP081654	SRR4027181	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027181.sra
SRP081654	SRR4027182	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027182.sra
SRP081654	SRR4027183	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027183.sra
SRP081654	SRR4027184	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027184.sra
SRP081654	SRR4027185	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027185.sra
SRP081654	SRR4027186	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027186.sra
SRP081654	SRR4027187	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027187.sra
SRP081654	SRR4027188	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027188.sra
SRP081654	SRR4027189	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027189.sra
SRP081654	SRR4027190	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027190.sra
SRP081654	SRR4027191	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027191.sra
SRP081654	SRR4027192	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027192.sra
SRP081654	SRR4027193	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027193.sra
SRP081654	SRR4027194	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027194.sra
SRP081654	SRR4027195	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027195.sra
SRP081654	SRR4027196	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027196.sra
SRP081654	SRR4027197	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027197.sra
SRP081654	SRR4027198	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027198.sra
SRP081654	SRR4027199	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027199.sra
SRP081654	SRR4027200	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027200.sra
SRP081654	SRR4027201	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027201.sra
SRP081654	SRR4027202	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027202.sra
SRP081654	SRR4027203	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027203.sra
SRP081654	SRR4027204	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027204.sra
SRP081654	SRR4027205	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027205.sra
SRP081654	SRR4027206	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027206.sra
SRP081654	SRR4027207	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027207.sra
SRP081654	SRR4027208	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027208.sra
SRP081654	SRR4027209	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027209.sra
SRP081654	SRR4027210	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027210.sra
SRP081654	SRR4027211	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027211.sra
SRP081654	SRR4027212	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027212.sra
SRP081654	SRR4027213	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP081654/SRR4027213.sra
